video_id,title,keyword,keyword_zh,school_slug,school_zh,school_raw,school_status,township_slug,sentence_1,sentence_1_zh,sentence_2,sentence_2_zh,youtube,in_existing_csv
N3WtChysdSY,Word of the Day: volunteer (v) 志工服務,volunteer (v),志工服務,huatang-jh,彰化縣花壇鄉花壇國中,彰化縣花壇國中,ok,huatan,The students are volunteering by cleaning up the garbage on the street.,學生們正在做志工服務，清理街道上的垃圾。,"In order to take care of the environment, the students gather together to volunteer.",為了保護環境，學生們聚集在一起做志工服務。,https://www.youtube.com/watch?v=N3WtChysdSY,True
AZKe3WbAxlg,Word of the Day: guitar club (n) 吉他社,guitar club (n),吉他社,luming,彰化縣鹿港鎮鹿鳴國中,彰化縣鹿鳴國中,ok,lukang,The students are practicing playing the guitar in guitar club.,學生們正在吉他社練習彈吉他。,"In guitar club, the students follow the teacher's instruction to play the guitar.",在吉他社，學生們按照老師的指示彈奏吉他。,https://www.youtube.com/watch?v=AZKe3WbAxlg,True
zmTZrDke8yc,Word of the Day: serve (v) 打菜,serve (v),打菜,santan,彰化縣田中鎮三潭國小,彰化縣田中鎮三潭國小,ok,tianzhong,The students serve lunch to their classmates.,學生為同學打菜。,The task of serving changes every week.,打菜的工作每週輪替一次。,https://www.youtube.com/watch?v=zmTZrDke8yc,False
pUl6k5NV4nU,Word of the Day: science fair (n) 科展,science fair (n),科展,huatang-jh,彰化縣花壇鄉花壇國中,彰化縣花壇鄉花壇國中,ok,huatan,The school set up a science fair for students to do different experiments.,學校舉辦科展讓學生做不同的實驗。,Many of the booths at the science fair were run by the students.,很多科展的攤位是由學生負責運作的。,https://www.youtube.com/watch?v=pUl6k5NV4nU,True
095TNkUwHyc,Word of the Day: recommend (v) 推薦,recommend (v),推薦,santan,彰化縣田中鎮三潭國小,彰化縣田中鎮三潭國小,ok,tianzhong,The students work in groups and recommend a good book to their classmates.,同學們分組推薦一本好書給他們的同學。,Each group goes up to the front of the class to recommend a different book.,每組都到教室前面推薦一本不同的書。,https://www.youtube.com/watch?v=095TNkUwHyc,True
VsvXZsKPaJE,Word of the Day: software (n) 軟體,software (n),軟體,yuanchyuan,彰化縣二水鄉源泉國小,彰化縣二水鄉源泉國小,ok,ershui,The teachers attend a workshop where they learn to use a new software.,老師們參加一個工作坊來學習一個新的軟體。,"With the new software, teachers can offer their students a more engaging classroom experience.",有了新軟體，老師們可以給學生更有吸引力的教室體驗。,https://www.youtube.com/watch?v=VsvXZsKPaJE,True
fZr41QOFPIk,Word of the Day: clean the floor 擦地板,clean the floor,擦地板,luming,彰化縣鹿港鎮鹿鳴國中,彰化縣鹿鳴國中,ok,lukang,The students fill up the buckets to clean the floor.,同學們將水桶裝滿水來擦地板。,"Once they fill up the buckets, they will use a rag to clean the floor.",一旦他們水桶裝水後，他們用抹布來擦地板。,https://www.youtube.com/watch?v=fZr41QOFPIk,True
YBPUwVfwPJE,Word of the Day: window (n) 窗戶,window (n),窗戶,shingang,彰化縣伸港鄉新港國小,彰化縣伸港鄉新港國小,ok,shenkang,The students use a rag to clean the window and window sill.,同學們用抹布來擦窗戶與窗台。,They work as a team to clean windows at the school.,他們同心協力在學校擦窗戶。,https://www.youtube.com/watch?v=YBPUwVfwPJE,True
Cf8tdkrrjEs,Word of the Day: brush teeth 刷牙,brush teeth,刷牙,shingang,彰化縣伸港鄉新港國小,彰化縣伸港鄉新港國小,ok,shenkang,"The students use a toothbrush, toothpaste, and a cup to brush their teeth at their desk.",同學們在座位上用牙刷、牙膏和杯子刷牙。,The student puts toothpaste on his toothbrush to brush his teeth.,這位同學將牙膏擠在牙刷上面刷牙。,https://www.youtube.com/watch?v=Cf8tdkrrjEs,True
yR6c_hGPOOM,Word of the Day: yarn (n) 毛線,yarn (n),毛線,luming,彰化縣鹿港鎮鹿鳴國中,彰化縣鹿鳴國中,ok,lukang,The students use yarn to make decorative flowers.,同學們用毛線做成裝飾用的花朵。,"With different colors of yarn, they can make different colored flowers.",他們用不同顏色的毛線來做成不同顏色的花朵。,https://www.youtube.com/watch?v=yR6c_hGPOOM,True
8rfFiwqnvzk,Word of the Day: water (v) 澆水,water (v),澆水,santan,彰化縣田中鎮三潭國小,彰化縣田中鎮三潭國小,ok,tianzhong,A watering can is a gardening tool to water plants efficiently.,灑水壺個園藝工具，可以很有效率地澆水。,The students are watering the plants in the school yard.,同學們在校園裡幫植物澆水。,https://www.youtube.com/watch?v=8rfFiwqnvzk,True
5p6Z6cvj0QQ,Word of the Day: weed (v) 除草,weed (v),除草,santan,彰化縣田中鎮三潭國小,彰化縣田中鎮三潭國小,ok,tianzhong,The students are weeding the garden to remove unwanted wild plants.,同學們正在花園除草，將不想要的野生植物拔除。,"By weeding the plants, the children help prevent unwanted weeds from growing.",藉由除草，小朋友能抑止不想要的雜草生長。,https://www.youtube.com/watch?v=5p6Z6cvj0QQ,True
zBKHElSBET8,Word of the Day: seed (n) 種子,seed (n),種子,huatang-jh,彰化縣花壇鄉花壇國中,彰化縣花壇鄉花壇國中,ok,huatan,The students set up a seed nursery for water spinach.,同學們設了一個空心菜的苗圃。,They plant seeds and spray water for the water spinach to sprout.,他們播下種子並澆水，讓空心菜能夠發芽。,https://www.youtube.com/watch?v=zBKHElSBET8,True
5NrkQOdEeBw,Word of the Day: score (n) 樂譜,score (n),樂譜,luming,彰化縣鹿港鎮鹿鳴國中,彰化縣鹿鳴國中,ok,lukang,"The students are carefully handcopying music scores, making sure that every note is copied correctly.",同學們正仔細地抄寫樂譜，以確認每個音符都有抄寫正確。,"Handcopying scores may seem tedious, but it will help students better understand musical composition.",抄寫樂譜也許是很繁瑣的工作，但是它可以幫助學生更加了解樂曲。,https://www.youtube.com/watch?v=5NrkQOdEeBw,True
UKhmEbbEXmg,Word of the Day: test (n) 考試,test (n),考試,shingang,彰化縣伸港鄉新港國小,彰化縣伸港鄉新港國小,ok,shenkang,The students are taking a test.,學生們正在考試。,They use a ruler to draw straight lines on their test.,他們用尺在考卷上畫直線。,https://www.youtube.com/watch?v=UKhmEbbEXmg,False
cNr-Gq8TVVc,Word of the Day: school lunch (n) 營養午餐,school lunch (n),營養午餐,santan,彰化縣田中鎮三潭國小,彰化縣田中鎮三潭國小,ok,tianzhong,School lunch is eaten in the classroom in Taiwan.,在台灣午餐是在學校吃。,School lunch is designed to be healthy.,學校午餐的設計必須符合營養原則。,https://www.youtube.com/watch?v=cNr-Gq8TVVc,False
HyJs2v3Zcwo,Word of the Day: wash hands 洗手,wash hands,洗手,shingang,彰化縣伸港鄉新港國小,彰化縣伸港鄉新港國小,ok,shenkang,The students line up to wash their hands.,同學們排隊洗手。,They use water and soap at the sink to wash their hands,他們用水和香皂在洗手台洗手。,https://www.youtube.com/watch?v=HyJs2v3Zcwo,True
7Xs5N-6TKZI,Word of the Day: sanitize (v) 消毒,sanitize (v),消毒,lushang,彰化縣芳苑鄉路上國小,彰化縣芳苑鄉路上國小,ok,fangyuan,"Before entering the school, the students have to sanitize their hands.",在進入學校之前，學生們必須對雙手進行消毒。,The guard sprays alcohol on students' hands to sanitize their hands.,保安人員往學生手上噴酒精消毒。,https://www.youtube.com/watch?v=7Xs5N-6TKZI,True
AEZnMj2tPgU,Word of the Day: playground (n) 遊戲場,playground (n),遊戲場,shingang,彰化縣伸港鄉新港國小,彰化縣伸港鄉新港國小,ok,shenkang,The students are hanging from the hanging bar at the playground.,同學們吊掛在遊樂場的單槓上面。,"At the playground, students climb up the hanging bar and spin around.",同學們在遊樂場上爬上單槓並且轉圈。,https://www.youtube.com/watch?v=AEZnMj2tPgU,True
7bgL_cAI26Q,Word of the Day: kickball (n) 足壘球,kickball (n),足壘球,shingang,彰化縣伸港鄉新港國小,彰化縣伸港鄉新港國小,ok,shenkang,"In kickball, the pitcher rolls the ball to the person who kicks.",玩足壘球時，投手滾動球給人踢。,The students gather at the track to play kickball.,同學們聚在操場玩足壘球。,https://www.youtube.com/watch?v=7bgL_cAI26Q,True
465EbyPjaLQ,Word of the Day: high jump (n) 跳高,high jump (n),跳高,yushin,彰化縣福興鄉育新國小,彰化縣福興鄉育新國小,ok,fuxing,The high jump takes a lot of practice.,跳高需要很多練習。,The high jump is a fun event to watch.,跳高是很好看的賽事。,https://www.youtube.com/watch?v=465EbyPjaLQ,True
01j5TZLiZxA,Word of the Day: CPR (n) 心肺復甦術,CPR (n),心肺復甦術,jhonghe,彰化縣埤頭鄉中和國小,彰化縣中和國小,ok,pitou,CPR is a procedure that can save someone's life if their heart stops beating.,心肺復甦術是種醫療處理，當有人心臟停止跳動時可以用它來救人一命。,"CPR isn't only useful for adults to learn; kids can learn and perform CPR, too.",心肺復甦術不僅對大人很有用，小孩子也可以學習做CPR。,https://www.youtube.com/watch?v=01j5TZLiZxA,False
0b0EcgoRnuM,Word of the Day: broom (n) 掃把,broom (n),掃把,luming,彰化縣鹿港鎮鹿鳴國中,彰化縣鹿鳴國中,ok,lukang,A broom is a common cleaning tool often used in combination with a dustpan.,掃把是常見的清掃用具，經常跟畚斗一起使用。,"Brooms are used to sweep up dust and debris, leaving floors nice and clean.",掃把被用來掃灰塵或是垃圾，讓地板保持很乾淨。,https://www.youtube.com/watch?v=0b0EcgoRnuM,False
L0UST_jZODk,Word of the Day: artificial intelligence  (n) 人工智慧,artificial intelligence  (n),人工智慧,huatang-jh,彰化縣花壇鄉花壇國中,彰化縣花壇鄉花壇國中,ok,huatan,"Artificial intelligence, also called AI, is an extremely important modern technology.",人工智慧又稱為AI，它是非常重要的現代科技。,It's valuable for the students to learn about artificial intelligence because this technology will have a huge impact on all our lives.,學習人工智慧對學生而已是很寶貴的經驗，因為這項科技對於我們的生活將有巨大的影響。,https://www.youtube.com/watch?v=L0UST_jZODk,True
63aQPaoyG7s,Word of the Day: puzzle (n) 拼圖,puzzle (n),拼圖,luming,彰化縣鹿港鎮鹿鳴國中,彰化縣鹿鳴國中,ok,lukang,The students are putting the puzzle together.,學生們正在拼圖。,They are organzing the puzzle pieces to put it together.,他們正在將拼圖片組在一起。,https://www.youtube.com/watch?v=63aQPaoyG7s,False
42QapqeHgj4,Word of the Day: art (n) 藝術,art (n),藝術,luming,彰化縣鹿港鎮鹿鳴國中,彰化縣鹿鳴國中,ok,lukang,The students get very creative and work together in art class.,在課堂上同學們發揮創意，一起創作藝術作品。,"After measuring and painting, the students produced many pieces of art.",在測量與上顏色後，同學們產出很多藝術作品。,https://www.youtube.com/watch?v=42QapqeHgj4,True
5_Cbuou7eKI,Word of the Day: crossword puzzle (n) 填字遊戲,crossword puzzle (n),填字遊戲,luming,彰化縣鹿港鎮鹿鳴國中,彰化縣鹿鳴國中,ok,lukang,"After searching for the answer, the students are filling in the crossword puzzle in history class.",尋找答案後，學生們正在填寫歷史課上的填字遊戲。,"By looking at the clues, the students are able to do the crossword puzzle.",藉由觀察線索，學生們可以做填字遊戲。,https://www.youtube.com/watch?v=5_Cbuou7eKI,True
oB6uFEymggc,Word of the Day: dodgeball (n) 躲避球,dodgeball (n),躲避球,hemei-es,彰化縣和美鎮和美國小,彰化縣和美鎮和美國小,ok,hemei,The students throw balls at each other during the dodgeball game.,在躲避球賽中，同學們用球互丟。,The students get ready to play dodgeball by putting on pads.,同學們穿上護膝準備打躲避球。,https://www.youtube.com/watch?v=oB6uFEymggc,True
tueIm3v9XBQ,Word of the Day: water bottle (n) 水壺,water bottle (n),水壺,lushang,彰化縣芳苑鄉路上國小,彰化縣芳苑鄉路上國小,ok,fangyuan,Using water bottles is a good way to preserve the environment.,使用水壺是保護環境的好方法。,Students fill up their water bottles in between classes.,學生在下課期間將水壺裝滿。,https://www.youtube.com/watch?v=tueIm3v9XBQ,True
_ZEKT1E0RX4,Word of the Day: balloon (n) 氣球,balloon (n),氣球,luming,彰化縣鹿港鎮鹿鳴國中,彰化縣鹿鳴國中,ok,lukang,The students fill up the balloons with air and make different shapes.,同學們將氣球充氣，做出不同形狀的氣球。,"In class, all the students make different objects using air balloons.",在課堂上，所有同學用氣球做不同的物品。,https://www.youtube.com/watch?v=_ZEKT1E0RX4,False
xutOrgofds8,Word of the Day: long Jump (n) 跳遠,long Jump (n),跳遠,shingang,彰化縣伸港鄉新港國小,彰化縣伸港鄉新港國小,ok,shenkang,"One by one, the students are training for the long jump event.",同學們一個接一個訓練跳遠。,The students are making sure to jump from the right position for the long jump event.,同學們確認跳遠時起跳的正確位置。,https://www.youtube.com/watch?v=xutOrgofds8,True
-i1rZ5FAPto,Word of the Day: baking 烘焙,baking,烘焙,dongfang,彰化縣彰化市東芳國小,彰化市東芳國小,ok,changhua-city,The students are mixing the ingredients together to get ready to make cookies in baking class.,在上烘焙課時，同學們將原料混合後，準備好做餅乾。,"Once the ingredients are mixed together, the students put the cookies in the oven for baking.",原料混合後，同學們將餅乾放入烤箱烘焙。,https://www.youtube.com/watch?v=-i1rZ5FAPto,True
HbT9OlOQnes,Word of the Day: dance (n) 跳舞,dance (n),跳舞,shingang,彰化縣伸港鄉新港國小,彰化縣伸港鄉新港國小,ok,shenkang,The students are practicing street dance by synchronizing their moves.,同學們同時跳一樣的舞步來練習街舞。,"In dance class, the students are moving to the instructions of the teachers.",在舞蹈課，同學們隨著老師的指導擺動身體。,https://www.youtube.com/watch?v=HbT9OlOQnes,True
